 Debt collection, 1023989, Taking/threatening an illegal action, 
 Credit card, 1023999, Closing/Cancelling account, 
 Consumer loan, 1021048, Managing the loan or lease, 
 Consumer loan, 1021143, Problems when you are unable to pay, 
 Credit reporting, 1020096, Incorrect information on credit report, 
 Debt collection, 1020269, Cont'd attempts collect debt not owed, 
 Debt collection, 1020356, Communication tactics, 
 Debt collection, 1019082, Taking/threatening an illegal action, 
 Debt collection, 1019117, False statements or representation, 
 Debt collection, 1019900, Cont'd attempts collect debt not owed, 
 Credit reporting, 1019898, Unable to get credit report/credit score, 
 Credit reporting, 1019897, Unable to get credit report/credit score, 
 Credit reporting, 1019896, Unable to get credit report/credit score, 
 Bank account or service, 1018041, Problems caused by my funds being low, 
 Mortgage, 1018305, Other, 
 Credit card, 1018440, Other fee, 
 Student loan, 1018669, Can't repay my loan, 
 Bank account or service, 1018875, Deposits and withdrawals, 
 Credit reporting, 1017894, Incorrect information on credit report, 
 Credit reporting, 1017355, Incorrect information on credit report, 
 Credit card, 1017588, Other, 
 Bank account or service, 1016165, Problems caused by my funds being low, 
 Payday loan, 1016046, Charged fees or interest I didn't expect, 
 Bank account or service, 1016899, Deposits and withdrawals, 
 Credit reporting, 1016885, Unable to get credit report/credit score, 
 Debt collection, 1014647, Disclosure verification of debt, 
 Credit reporting, 1011423, Incorrect information on credit report, 
 Mortgage, 1011671, Settlement process and costs, 
 Bank account or service, 1011956, Deposits and withdrawals, 
 Bank account or service, 1012053, Deposits and withdrawals, 
 Debt collection, 1012227, Cont'd attempts collect debt not owed, 
 Credit card, 1012460, Transaction issue, 
 Student loan, 1010521, Dealing with my lender or servicer, 
 Credit reporting, 1010806, Unable to get credit report/credit score, 
 Consumer loan, 1010593, Taking out the loan or lease, 
 Credit reporting, 1009611, Credit reporting company's investigation, 
 Credit reporting, 1009610, Credit reporting company's investigation, 
 Debt collection, 1009962, Cont'd attempts collect debt not owed, 
 Debt collection, 1009961, Cont'd attempts collect debt not owed, 
 Consumer loan, 1010048, Problems when you are unable to pay, 
 Consumer loan, 1010049, Problems when you are unable to pay, 
 Credit reporting, 1008995, Incorrect information on credit report, 
 Credit reporting, 1009042, Incorrect information on credit report, 
 Credit reporting, 1008902, Incorrect information on credit report, 
 Credit card, 1008908, Other, 
 Credit reporting, 1007389, Incorrect information on credit report, 
 Debt collection, 1007744, Cont'd attempts collect debt not owed, 
 Consumer loan, 1007993, Problems when you are unable to pay, 
 Credit reporting, 1008197, Incorrect information on credit report, 
 Credit reporting, 1005173, Incorrect information on credit report, 
 Bank account or service, 1005202, Deposits and withdrawals, 
 Debt collection, 1005353, Improper contact or sharing of info, 
 Credit card, 1005913, Credit card protection / Debt protection, 
 Consumer loan, 1006758, Problems when you are unable to pay, 
 Bank account or service, 1003077, Problems caused by my funds being low, 
 Debt collection, 1004271, Improper contact or sharing of info, 
 Credit card, 1004747, Closing/Cancelling account, 
 Debt collection, 1004736, Cont'd attempts collect debt not owed, 
 Debt collection, 1005736, Cont'd attempts collect debt not owed, 
 Debt collection, 1005737, Cont'd attempts collect debt not owed, 
 Debt collection, 1003649, Cont'd attempts collect debt not owed, 
 Credit reporting, 1000702, Incorrect information on credit report, 
 Credit reporting, 1000801, Credit reporting company's investigation, 
 Credit reporting, 1000802, Credit reporting company's investigation, 
 Credit reporting, 1000854, Incorrect information on credit report, 
 Bank account or service, 1000886, Problems caused by my funds being low, 
 Credit reporting, 1001091, Improper use of my credit report, 
 Debt collection, 1001801, Communication tactics, 
 Credit card, 999190, Advertising and marketing, 
 Debt collection, 999239, Improper contact or sharing of info, 
 Consumer loan, 1001295, Shopping for a loan or lease, 
 Debt collection, 999342, Communication tactics, 
 Credit reporting, 998991, Incorrect information on credit report, 
 Debt collection, 999008, Cont'd attempts collect debt not owed, 
 Debt collection, 998214, Disclosure verification of debt, 
 Debt collection, 998463, Cont'd attempts collect debt not owed, 
 Bank account or service, 996977, Deposits and withdrawals, 
 Consumer loan, 997242, Taking out the loan or lease, 
 Consumer loan, 997614, Managing the loan or lease, 
 Student loan, 997649, Dealing with my lender or servicer, 
 Consumer loan, 997932, Shopping for a loan or lease, 
 Credit card, 994824, Payoff process, 
 Debt collection, 996068, Cont'd attempts collect debt not owed, 
 Credit reporting, 996638, Incorrect information on credit report, 
 Credit card, 992724, Customer service / Customer relations, 
 Debt collection, 992812, Cont'd attempts collect debt not owed, 
 Debt collection, 992811, Cont'd attempts collect debt not owed, 
 Student loan, 992954, Can't repay my loan, 
 Student loan, 993770, Can't repay my loan, 
 Credit reporting, 993899, Incorrect information on credit report, 
 Debt collection, 993951, Cont'd attempts collect debt not owed, 
 Debt collection, 994614, Disclosure verification of debt, 
 Bank account or service, 990687, Deposits and withdrawals, 
 Mortgage, 989910, Other, 
 Student loan, 989946, Dealing with my lender or servicer, 
 Consumer loan, 991308, Managing the loan or lease, 
 Debt collection, 990103, Cont'd attempts collect debt not owed, 
 Debt collection, 993927, Cont'd attempts collect debt not owed, 
 Credit card, 991438, Advertising and marketing, 
 Consumer loan, 990229, Problems when you are unable to pay, 
 Debt collection, 991723, Disclosure verification of debt, 
 Debt collection, 988272, Disclosure verification of debt, 
 Student loan, 988992, Can't repay my loan, 
 Debt collection, 989270, Disclosure verification of debt, 
 Bank account or service, 988174, Problems caused by my funds being low, 
 Consumer loan, 987914, Managing the loan or lease, 
 Credit card, 987963, Credit line increase/decrease, 
 Credit reporting, 985887, Incorrect information on credit report, 
 Credit reporting, 985886, Incorrect information on credit report, 
 Debt collection, 987119, Improper contact or sharing of info, 
 Consumer loan, 987578, Problems when you are unable to pay, 
 Debt collection, 987603, Improper contact or sharing of info, 
 Credit reporting, 984727, Incorrect information on credit report, 
 Credit reporting, 984726, Incorrect information on credit report, 
 Credit reporting, 984725, Incorrect information on credit report, 
 Debt collection, 985207, Communication tactics, 
 Credit reporting, 986022, Incorrect information on credit report, 
 Credit reporting, 982664, Incorrect information on credit report, 
 Credit reporting, 982663, Incorrect information on credit report, 
 Credit reporting, 982662, Incorrect information on credit report, 
 Debt collection, 982865, Cont'd attempts collect debt not owed, 
 Consumer loan, 982971, Problems when you are unable to pay, 
 Credit reporting, 983136, Credit monitoring or identity protection, 
 Debt collection, 981482, Improper contact or sharing of info, 
 Debt collection, 983923, Disclosure verification of debt, 
 Credit reporting, 981878, Incorrect information on credit report, 
 Debt collection, 981905, Taking/threatening an illegal action, 
 Debt collection, 981962, Disclosure verification of debt, 
 Debt collection, 981960, Disclosure verification of debt, 
 Debt collection, 981959, Disclosure verification of debt, 
 Debt collection, 981974, Improper contact or sharing of info, 
 Debt collection, 979688, Cont'd attempts collect debt not owed, 
 Debt collection, 979797, Taking/threatening an illegal action, 
 Consumer loan, 979832, Managing the loan or lease, 
 Debt collection, 981209, Disclosure verification of debt, 
 Debt collection, 980257, Cont'd attempts collect debt not owed, 
 Debt collection, 981961, Disclosure verification of debt, 
 Debt collection, 980343, Cont'd attempts collect debt not owed, 
 Student loan, 980676, Can't repay my loan, 
 Money transfers, 978554, Money was not available when promised, 
 Debt collection, 978627, Cont'd attempts collect debt not owed, 
 Credit reporting, 979638, Incorrect information on credit report, 
 Consumer loan, 977640, Shopping for a loan or lease, 
 Mortgage, 977917, Credit decision / Underwriting, 
 Credit reporting, 977916, Incorrect information on credit report, 
 Debt collection, 977103, Communication tactics, 
 Debt collection, 977115, Cont'd attempts collect debt not owed, 
 Credit reporting, 975063, Incorrect information on credit report, 
 Debt collection, 975218, Cont'd attempts collect debt not owed, 
 Credit card, 975572, Other, 
 Debt collection, 975937, Cont'd attempts collect debt not owed, 
 Consumer loan, 975954, Managing the loan or lease, 
 Student loan, 975978, Dealing with my lender or servicer, 
 Debt collection, 976276, Cont'd attempts collect debt not owed, 
 Credit reporting, 972985, Incorrect information on credit report, 
 Debt collection, 973143, Communication tactics, 
 Debt collection, 973185, Cont'd attempts collect debt not owed, 
 Credit reporting, 973550, Incorrect information on credit report, 
 Debt collection, 974164, Disclosure verification of debt, 
 Mortgage, 973212, Settlement process and costs, 
 Debt collection, 971291, Taking/threatening an illegal action, 
 Credit card, 971559, APR or interest rate, 
 Consumer loan, 973069, Problems when you are unable to pay, 
 Bank account or service, 970546, Problems caused by my funds being low, 
 Bank account or service, 969382, Deposits and withdrawals, 
 Student loan, 969659, Dealing with my lender or servicer, 
 Debt collection, 968639, Cont'd attempts collect debt not owed, 
 Credit reporting, 969974, Incorrect information on credit report, 
 Credit card, 969945, Application processing delay, 
 Credit card, 966499, Other, 
 Credit card, 966497, Other, 
 Credit card, 966503, Other, 
 Debt collection, 968413, Communication tactics, 
 Credit card, 967495, Other, 
 Consumer loan, 967809, Managing the loan or lease, 
 Debt collection, 966512, Disclosure verification of debt, 
 Debt collection, 966259, False statements or representation, 
 Debt collection, 966258, Disclosure verification of debt, 
 Credit reporting, 965976, Credit reporting company's investigation, 
 Credit reporting, 964893, Incorrect information on credit report, 
 Credit reporting, 965273, Incorrect information on credit report, 
 Debt collection, 964632, Communication tactics, 
 Debt collection, 962881, Cont'd attempts collect debt not owed, 
 Credit reporting, 962687, Credit monitoring or identity protection, 
 Debt collection, 963519, Cont'd attempts collect debt not owed, 
 Credit reporting, 963627, Incorrect information on credit report, 
 Credit reporting, 963628, Incorrect information on credit report, 
 Credit reporting, 962279, Credit monitoring or identity protection, 
 Consumer loan, 964181, Managing the loan or lease, 
 Debt collection, 962598, Improper contact or sharing of info, 
 Credit card, 959966, Other fee, 
 Consumer loan, 960822, Managing the loan or lease, 
 Student loan, 960164, Can't repay my loan, 
 Debt collection, 960236, False statements or representation, 
 Debt collection, 960343, Communication tactics, 
 Credit card, 961260, Late fee, 
 Debt collection, 961380, Communication tactics, 
 Mortgage, 961528, Credit decision / Underwriting, 
 Credit reporting, 963626, Incorrect information on credit report, 
 Debt collection, 959595, Improper contact or sharing of info, 
 Debt collection, 959626, Communication tactics, 
 Consumer loan, 960155, Taking out the loan or lease, 
 Debt collection, 956460, Cont'd attempts collect debt not owed, 
 Debt collection, 956995, Cont'd attempts collect debt not owed, 
 Credit reporting, 957293, Credit monitoring or identity protection, 
 Consumer loan, 957572, Problems when you are unable to pay, 
 Payday loan, 957660, Can't stop charges to bank account, 
 Credit reporting, 957682, Improper use of my credit report, 
 Debt collection, 958167, Cont'd attempts collect debt not owed, 
 Credit card, 958215, Billing statement, 
 Credit reporting, 955918, Incorrect information on credit report, 
 Credit reporting, 955917, Incorrect information on credit report, 
 Credit reporting, 955919, Incorrect information on credit report, 
 Money transfers, 954001, Other transaction issues, 
 Debt collection, 954426, Taking/threatening an illegal action, 
 Debt collection, 954425, Taking/threatening an illegal action, 
 Debt collection, 954657, Communication tactics, 
 Debt collection, 951616, Cont'd attempts collect debt not owed, 
 Credit card, 951623, Transaction issue, 
 Debt collection, 951695, Taking/threatening an illegal action, 
 Student loan, 952773, Dealing with my lender or servicer, 
 Credit card, 953253, Other, 
 Credit reporting, 953252, Incorrect information on credit report, 
 Credit card, 953588, Other, 
 Payday loan, 952516, Can't contact lender, 
 Bank account or service, 950133, Using a debit or ATM card, 
 Credit card, 950817, Closing/Cancelling account, 
 Debt collection, 950911, Cont'd attempts collect debt not owed, 
 Payday loan, 950042, Can't stop charges to bank account, 
 Consumer loan, 950029, Managing the loan or lease, 
 Credit reporting, 949064, Incorrect information on credit report, 
 Mortgage, 947806, Credit decision / Underwriting, 
 Bank account or service, 948213, Deposits and withdrawals, 
 Bank account or service, 948227, Using a debit or ATM card, 
 Debt collection, 946620, Communication tactics, 
 Debt collection, 946609, Taking/threatening an illegal action, 
 Debt collection, 946649, False statements or representation, 
 Credit reporting, 947460, Incorrect information on credit report, 
 Student loan, 945145, Dealing with my lender or servicer, 
 Debt collection, 945186, Cont'd attempts collect debt not owed, 
 Credit reporting, 944748, Incorrect information on credit report, 
 Debt collection, 944744, Disclosure verification of debt, 
 Payday loan, 943811, Charged fees or interest I didn't expect, 
 Student loan, 944728, Can't repay my loan, 
 Debt collection, 942821, Cont'd attempts collect debt not owed, 
 Consumer loan, 942822, Shopping for a loan or lease, 
 Debt collection, 941159, Communication tactics, 
 Bank account or service, 941285, Problems caused by my funds being low, 
 Credit reporting, 942653, Credit monitoring or identity protection, 
 Credit reporting, 939012, Incorrect information on credit report, 
 Credit reporting, 939013, Incorrect information on credit report, 
 Consumer loan, 940446, Managing the loan or lease, 
 Credit reporting, 939843, Incorrect information on credit report, 
 Debt collection, 940005, Cont'd attempts collect debt not owed, 
 Debt collection, 939076, Taking/threatening an illegal action, 
 Bank account or service, 937186, Deposits and withdrawals, 
 Mortgage, 938212, Other, 
 Consumer loan, 937409, Shopping for a line of credit, 
 Credit reporting, 937408, Incorrect information on credit report, 
 Money transfers, 937839, Other transaction issues, 
 Payday loan, 936834, Charged fees or interest I didn't expect, 
 Credit reporting, 938117, Incorrect information on credit report, 
 Credit reporting, 938116, Incorrect information on credit report, 
 Mortgage, 938243, Other, 
 Credit reporting, 938297, Incorrect information on credit report, 
 Credit reporting, 938469, Improper use of my credit report, 
 Credit reporting, 938645, Improper use of my credit report, 
 Credit reporting, 935151, Unable to get credit report/credit score, 
 Debt collection, 935426, Cont'd attempts collect debt not owed, 
 Credit card, 935669, APR or interest rate, 
 Credit reporting, 936064, Incorrect information on credit report, 
 Debt collection, 936462, Disclosure verification of debt, 
 Debt collection, 936463, Disclosure verification of debt, 
 Consumer loan, 936531, Problems when you are unable to pay, 
 Debt collection, 934476, Communication tactics, 
 Credit card, 933404, Advertising and marketing, 
 Credit card, 933577, Unsolicited issuance of credit card, 
 Debt collection, 933810, Cont'd attempts collect debt not owed, 
 Student loan, 930818, Dealing with my lender or servicer, 
 Credit reporting, 932253, Credit monitoring or identity protection, 
 Student loan, 930805, Dealing with my lender or servicer, 
 Credit reporting, 932294, Incorrect information on credit report, 
 Credit reporting, 932295, Incorrect information on credit report, 
 Debt collection, 932393, Disclosure verification of debt, 
 Consumer loan, 932748, Taking out the loan or lease, 
 Credit reporting, 932778, Incorrect information on credit report, 
 Credit reporting, 932777, Credit reporting company's investigation, 
 Credit reporting, 932776, Incorrect information on credit report, 
 Credit reporting, 930382, Credit reporting company's investigation, 
 Credit reporting, 928738, Incorrect information on credit report, 
 Debt collection, 929039, False statements or representation, 
 Debt collection, 929913, Cont'd attempts collect debt not owed, 
 Consumer loan, 929897, Shopping for a loan or lease, 
 Credit reporting, 930172, Unable to get credit report/credit score, 
 Debt collection, 927595, False statements or representation, 
 Bank account or service, 928572, Deposits and withdrawals, 
 Debt collection, 926860, Cont'd attempts collect debt not owed, 
 Credit reporting, 926881, Incorrect information on credit report, 
 Debt collection, 926976, Cont'd attempts collect debt not owed, 
 Debt collection, 927441, Cont'd attempts collect debt not owed, 
 Debt collection, 927442, Cont'd attempts collect debt not owed, 
 Debt collection, 929419, Taking/threatening an illegal action, 
 Debt collection, 927916, Taking/threatening an illegal action, 
 Credit reporting, 924753, Incorrect information on credit report, 
 Credit card, 924492, Payoff process, 
 Student loan, 926054, Can't repay my loan, 
 Credit reporting, 926353, Unable to get credit report/credit score, 
 Credit reporting, 928318, Credit reporting company's investigation, 
 Bank account or service, 926553, Deposits and withdrawals, 
 Credit reporting, 924091, Incorrect information on credit report, 
 Credit card, 924305, Payoff process, 
 Bank account or service, 923296, Problems caused by my funds being low, 
 Debt collection, 923346, Communication tactics, 
 Credit reporting, 922521, Incorrect information on credit report, 
 Student loan, 923584, Dealing with my lender or servicer, 
 Debt collection, 922818, Improper contact or sharing of info, 
 Debt collection, 923132, Disclosure verification of debt, 
 Bank account or service, 921528, Problems caused by my funds being low, 
 Credit reporting, 921416, Incorrect information on credit report, 
 Credit card, 920884, Billing statement, 
 Debt collection, 921775, Disclosure verification of debt, 
 Bank account or service, 922037, Problems caused by my funds being low, 
 Payday loan, 920718, Received a loan I didn't apply for, 
 Bank account or service, 919411, Deposits and withdrawals, 
 Payday loan, 919545, Charged fees or interest I didn't expect, 
 Debt collection, 919546, Disclosure verification of debt, 
 Debt collection, 919820, False statements or representation, 
 Credit reporting, 919902, Unable to get credit report/credit score, 
 Credit reporting, 919900, Unable to get credit report/credit score, 
 Credit reporting, 919901, Unable to get credit report/credit score, 
 Credit reporting, 918294, Unable to get credit report/credit score, 
 Credit card, 917431, APR or interest rate, 
 Debt collection, 917466, False statements or representation, 
 Credit reporting, 917538, Improper use of my credit report, 
 Debt collection, 918060, Communication tactics, 
 Consumer loan, 918770, Problems when you are unable to pay, 
 Debt collection, 916849, Cont'd attempts collect debt not owed, 
 Credit reporting, 917830, Incorrect information on credit report, 
 Debt collection, 916790, Disclosure verification of debt, 
 Credit reporting, 915901, Incorrect information on credit report, 
 Credit reporting, 914137, Incorrect information on credit report, 
 Bank account or service, 914155, Deposits and withdrawals, 
 Credit reporting, 915851, Credit reporting company's investigation, 
 Bank account or service, 914675, Deposits and withdrawals, 
 Credit card, 915427, Billing disputes, 
